ident,type,name,municipality,latitude,longitude,region,takeoffs,landings,total,count_destinations
AR22,small_airport,Tommy's Flying Service Inc Airport,Sherrill, 34.381500244099996,-91.95850372310001,Südwest-Pazifik,12,34,46,11
AR25,small_airport,Vilonia Airport,Vilonia, 35.11869812011719,-92.18930053710938,Südwest-Pazifik,1,0,1,1
AR27,small_airport,Lollars Creek Farm Airport,Wesley, 35.93899917602539,-93.845703125,Südwest-Pazifik,0,1,1,0
AR34,small_airport,Pine Village Airport,Mayflower, 34.981998443603516,-92.44519805908203,Südwest-Pazifik,8,6,14,8
AR35,small_airport,Henson Farm Airport,Fayetteville, 36.086700439453125,-94.1052017211914,Südwest-Pazifik,36,8,44,26
AR55,small_airport,R.V. Stewart Field,North Little Rock, 34.73979949951172,-92.09010314941406,Südwest-Pazifik,0,1,1,0
AR79,small_airport,Flying G Ranch Airport,Tillar, 33.693199157714844,-91.37960052490234,Südwest-Pazifik,2,6,8,2
AR81,small_airport,Katheryn's Landing Airport,Leola, 34.16230010986328,-92.60379791259766,Südwest-Pazifik,17,18,35,6
AR82,small_airport,Gillespie Strip,Leola, 34.171199798583984,-92.69599914550781,Südwest-Pazifik,4,2,6,4
AR83,small_airport,Heard Airport,Leola, 34.17620086669922,-92.70099639892578,Südwest-Pazifik,9,5,14,8
AR84,small_airport,Bobwhite Hill Ranch Airport,Mayflower, 34.96649932861328,-92.29930114746094,Südwest-Pazifik,10,26,36,10
AR88,small_airport,Poe's Airport,Conway, 35.0547981262207,-92.35399627685547,Südwest-Pazifik,8,8,16,7
AR91,small_airport,Circle S Farms Airport,Lowell, 36.22589874267578,-94.03209686279297,Südwest-Pazifik,9,33,42,9
AR97,small_airport,Chael Airport,Wooster, 35.22010040283203,-92.49649810791016,Südwest-Pazifik,1,1,2,1
AZ00,small_airport,Morton Field Ultralight Flightpark,Dateland, 32.80679,-113.503876,Südwest-Pazifik,2,36,38,2
AZ01,small_airport,Outback Ranch Airstrip,Wenden, 33.847732,-113.57106,Südwest-Pazifik,15,39,54,6
AZ05,small_airport,Lakeside Airpark,Gila Bend, 33.112536,-112.662735,Südwest-Pazifik,72,109,181,12
AZ13,small_airport,Schu Ranch Airport,Maricopa, 33.016998291015625,-112.28099822998047,Südwest-Pazifik,22,27,49,8
AZ14,small_airport,Ammon Airport,Willcox, 32.02470016,-109.9570007,Südwest-Pazifik,0,3,3,0
AZ19,small_airport,C & L Ranch Ultralightport,Sonoita, 31.73780059814453,-110.6259994506836,Südwest-Pazifik,109,196,305,27
AZ21,small_airport,Four Pillars Airport,Huachuca City, 31.744592,-110.247889,Südwest-Pazifik,16,66,82,10
AZ27,small_airport,Big Springs Ranch Airport,Paulden, 34.909848,-112.532723,Südwest-Pazifik,0,8,8,0
AZ28,small_airport,Thunder Ridge Airpark,Morristown, 33.821499,-112.572998,Südwest-Pazifik,41,30,71,19
AZ31,small_airport,Serene Field,Maricopa, 32.996700286865234,-112.27200317382812,Südwest-Pazifik,1,0,1,1
AZ32,small_airport,Roesner Ranch Airport,Morristown, 33.84749984741211,-112.58799743652344,Südwest-Pazifik,9,27,36,5
AZ34,small_airport,Massey Farm Airport,Yucca, 34.691428,-114.097739,Südwest-Pazifik,0,2,2,0
AZ40,small_airport,Sheepy Hollow Ranch Airfield,Salome, 33.785711,-113.636742,Südwest-Pazifik,2,14,16,1
AZ43,small_airport,Hidden Valley Airport,Maricopa, 33.063899993896484,-112.16400146484375,Südwest-Pazifik,26,16,42,6
AZ45,small_airport,China Peak Observatory Airport,Klondyke, 32.72919845581055,-110.2959976196289,Südwest-Pazifik,15,77,92,11
AZ46,small_airport,Morgan Ranch Airstrip,Prescott, 34.764835,-112.546451,Südwest-Pazifik,12,35,47,10
AZ50,small_airport,Triangle Airpark,White Hills, 35.715472,-114.47844,Südwest-Pazifik,33,93,126,7
AZ57,small_airport,Pilots Rest Airport,Paulden, 34.931576,-112.515364,Südwest-Pazifik,14,55,69,13
AZ60,closed,Coyner Airstrip,Litchfield Park, 33.505001,-112.474566,Südwest-Pazifik,16,7,23,5
AZ61,small_airport,G.M. Ranch Airport,Stanfield, 32.90169906616211,-112.23799896240234,Südwest-Pazifik,6,4,10,5
AZ63,small_airport,Twin Hawks Airpark,Redrock, 32.528027,-111.195974,Südwest-Pazifik,26,21,47,6
AZ64,small_airport,Rio Vista Hills Airport,Wickenburg, 33.952301025390625,-112.68699645996094,Südwest-Pazifik,89,63,152,18
AZ67,small_airport,El Tiro Gliderport,Tucson, 32.426998138427734,-111.38999938964844,Südwest-Pazifik,96,85,181,11
AZ71,closed,Cooper Ranch Airport,Yarnell, 34.215302,-112.536003,Südwest-Pazifik,55,78,133,13
AZ77,closed,Sunrise Ranch Airport,Williams, 35.2383,-111.935997,Südwest-Pazifik,0,8,8,0
AZ78,small_airport,Mel's Ranch Airport,Maricopa, 33.01110076904297,-112.28199768066406,Südwest-Pazifik,2,6,8,2
AZ79,small_airport,Airscrew Performance Flightpark Ultralightport,Glendale, 33.529998779296875,-112.21700286865234,Südwest-Pazifik,14,27,41,10
AZ82,small_airport,Mogollon Airpark,Overgaard, 34.399297,-110.529553,Südwest-Pazifik,0,6,6,0
AZ85,small_airport,Tonopah Airport,Tonopah, 33.533561,-112.960192,Südwest-Pazifik,23,39,62,8
AZ86,small_airport,A C Goodwin Memorial Field Gliderport,Coyote Springs, 34.6842,-112.292,Südwest-Pazifik,254,508,762,63
AZ90,small_airport,Hangar Haciendas Airpark,Laveen, 33.34989,-112.122946,Südwest-Pazifik,51,47,98,15
AZ97,small_airport,X Bar 1 Ranch (Lower) Airport,Kingman, 35.34830093383789,-113.68900299072266,Südwest-Pazifik,12,9,21,10
BIKF,large_airport,Keflavik International Airport,ReykjavÃ­k, 63.985001,-22.6056,Polarregion / Südeuropa,260,210,470,76
BIMS,small_airport,Tungubakkar Airport,Tungubakkar, 64.18109893798828,-21.707799911499023,Polarregion / Südeuropa,4,12,16,2
BIRK,medium_airport,Reykjavik Airport,Reykjavik, 64.1299972534,-21.9405994415,Polarregion / Südeuropa,205,288,493,62
BISR,small_airport,StÃ³rikroppur Airport,StÃ³rikroppur, 64.6343994140625,-21.487499237060547,Polarregion / Südeuropa,0,1,1,0
BISS,small_airport,SandskeiÃ° Airport,SandskeiÃ°, 64.06079864501953,-21.57469940185547,Polarregion / Südeuropa,1,8,9,1
CA03,small_airport,John Myers Airport,Planada, 37.34989929199219,-120.29399871826172,unkown,9,21,30,9
CA04,small_airport,Flying N Ranch Airport,Cottonwood, 40.34629821777344,-122.33899688720703,unkown,1,6,7,1
CA05,small_airport,Machado Dusters Airport,Stratford, 36.16019821166992,-119.81300354003906,unkown,9,3,12,7
CA07,small_airport,Scheidel Ranch Airport,Pleasant Grove, 38.8401985168457,-121.56199645996094,unkown,25,45,70,17
CA09,small_airport,Round Mountain Ranch Airport,Klamath River, 41.8862,-122.844478,unkown,3,41,44,3
CA11,small_airport,Mc Cloud Airstrip,Mc Cloud, 41.2732009888,-122.122001648,unkown,0,1,1,0
CA13,small_airport,Kings River Community College Airport,Reedley, 36.60689926147461,-119.46299743652344,unkown,9,9,18,3
CA16,small_airport,Holtsmans Airport,Rio Linda, 38.72909927368164,-121.38899993896484,unkown,85,123,208,44
CA17,closed,Peterson Airport,Riverbank, 37.723499,-120.889999,unkown,40,21,61,26
CA18,small_airport,Sunrise Dusters Airport,Robbins, 38.872103,-121.709999,unkown,72,69,141,32
CA19,small_airport,Camanche Skypark Airport,Ione, 38.263802,-120.922997,unkown,14,5,19,11
CA20,small_airport,Eagle's Nest Airport,Ione, 38.43050003049999,-121.01499939,unkown,50,39,89,25
CA21,small_airport,Limberlost Ranch Airport,Rough and Ready, 39.220699310302734,-121.21499633789062,unkown,47,65,112,25
CA22,small_airport,Lauppes Strip,Sacramento, 38.759300231933594,-121.58499908447266,unkown,70,1822,1892,24
CA32,small_airport,San Joaquin Airport,San Joaquin, 36.606525,-120.219499,unkown,21,54,75,16
CA35,small_airport,San Rafael Airport,San Rafael, 38.01689910888672,-122.52100372314453,unkown,229,240,469,72
CA38,small_airport,Totem Pole Ranch Airport,Calpine, 39.65129852294922,-120.43900299072266,unkown,13,9,22,12
CA39,small_airport,Belos Cavalos Airport,Santa Rosa, 38.434595,-122.563524,unkown,61,74,135,21
CA40,small_airport,Central Valley Aviation Inc Airport,Selma, 36.52130126953125,-119.66999816894531,unkown,7,1,8,3
CA41,small_airport,Quinn Airport,Selma, 36.58330154418945,-119.63999938964844,unkown,11,6,17,8
CA42,small_airport,Mc Conville Airstrip,Lake Elsinore, 33.6436004639,-117.429000854,unkown,42,59,101,10
CA44,small_airport,Sequoia Ranch Airport,Springville, 36.149898529052734,-118.802001953125,unkown,8,46,54,4
CA45,small_airport,Stevinson Strip,Stevinson, 37.32490158081055,-120.86799621582031,unkown,18,35,53,12
CA49,small_airport,Jones Farms Airport,Stratford, 36.2041015625,-119.84100341796875,unkown,6,34,40,5
CA51,small_airport,The Sea Ranch Airport,The Sea Ranch, 38.7046012878418,-123.43299865722656,unkown,34,57,91,21
CA53,small_airport,Tews Field,Redding, 40.67250061035156,-122.34200286865234,unkown,3,1,4,3
CA54,small_airport,33 Strip,Tracy, 37.670501708984375,-121.3280029296875,unkown,48,16,64,9
CA57,small_airport,Blake Sky Park Airport,Vacaville, 38.45819854736328,-122.0459976196289,unkown,45,105,150,26
CA59,small_airport,Vestal Strip,Verona, 38.79159927368164,-121.58399963378906,unkown,4,462,466,3
CA60,small_airport,Deer Creek Ranch Airport,Vina, 39.94990158081055,-121.99700164794922,unkown,6,34,40,6
CA62,small_airport,Mc Millan Assault Strip,Camp Roberts, 35.71910095,-120.7679977,unkown,38,52,90,24
CA66,small_airport,Monterey Bay Academy Airport,Watsonville, 36.90610122680664,-121.84300231933594,unkown,439,468,907,73
CA67,small_airport,Westley Airport,Westley, 37.54800033569336,-121.20500183105469,unkown,3,30,33,3
CA69,small_airport,Avenal Gliderport,Avenal, 36.00303,-120.142194,unkown,22,56,78,16
CA70,small_airport,Sun Hill Ranch Airport,Helendale, 34.757999420166016,-117.49700164794922,unkown,30,31,61,19
CA71,small_airport,Horse Shoe A Ranch Airport,Drytown, 38.439998626708984,-120.88700103759766,unkown,12,17,29,10
CA73,small_airport,Vanderford Ranch Company Airport,Yuba City, 39.095699310302734,-121.71600341796875,unkown,101,66,167,46
CA75,closed,Reider Ranch Airport,Potrero, 32.6381,-116.639,unkown,93,124,217,10
CA76,small_airport,Flying T Ranch Airport,Ramona, 33.0703010559082,-116.75199890136719,unkown,22,48,70,9
CA84,small_airport,Torrey Pines Gliderport,San Diego, 32.88970184326172,-117.24700164794922,unkown,82,52,134,27
CA88,small_airport,San Ardo Field,San Ardo, 36.026100158691406,-120.90799713134766,unkown,2,88,90,2
CA89,small_airport,Skylark Airport,Lake Elsinore, 33.630001,-117.302002,unkown,401,394,795,30
CA92,small_airport,Paradise Skypark Airport,Paradise, 39.710601806599996,-121.616996765,unkown,41,92,133,30
CA97,small_airport,Christy Airstrip,Santa Barbara, 34.01969909667969,-119.85299682617188,unkown,8,21,29,3
CAA2,small_airport,St. AndrÃ©-Avellin Aerodrome,St. Andre Avellin, 45.744319,-75.070267,unkown,6,11,17,6
CAF2,small_airport,Cayuga East Airport,Cayuga, 42.960301,-79.788,unkown,6,7,13,2
CAH3,small_airport,Courtenay Airpark,Courtenay, 49.679401397705,-124.9820022583,unkown,58,55,113,13
CAJ7,small_airport,Cayley A J Flying Ranch Airport,Cayley, 50.45000076293945,-113.75,unkown,2,8,10,2
CAK3,small_airport,Delta Heritage Air Park,Delta, 49.0774,-122.941002,unkown,13,7,20,4
CAL3,small_airport,Douglas Lake Airport,Douglas Lake, 50.1654600485,-120.171273351,unkown,0,2,2,0
CAM3,small_airport,Duncan Airport,Duncan, 48.7545336204,-123.709702492,unkown,27,269,296,10
CAM4,small_airport,Alhambra / Ahlstrom Airport,Alhambra, 52.346194,-114.667525,unkown,11,32,43,7
CAP3,small_airport,Sechelt-Gibsons Airport,Sechelt, 49.460601806599996,-123.71900177,unkown,201,222,423,19
CAP9,small_airport,Appleton Field,Strathmore, 50.9904,-113.3703,unkown,11,19,30,8
CAT1,small_airport,Atwood / Coghlin Airport,Atwood, 43.6833000183,-81.00440216060001,unkown,7,32,39,3
CAT4,small_airport,Qualicum Beach Airport,Qualicum Beach, 49.3372,-124.393997,unkown,145,150,295,20
CAV6,small_airport,Beausejour/Av-Ranch Airpark,, 50.041111,-96.585833,unkown,0,1,1,0
CAV9,small_airport,Oak Hammock Air Park,Oak Hammock, 50.13779830932617,-97.0614013671875,unkown,1,0,1,1
CAY5,small_airport,Ayr/Sargeant Private Airfield,, 43.3058333333,-80.49916666670002,unkown,7,25,32,6
CBB7,small_airport,Tipella Airport,Tipella, 49.743099212646484,-122.16300201416016,unkown,0,7,7,0
CBF2,small_airport,Belwood (Baird Field),, 43.808333333,-80.3119444444,unkown,5,1,6,3
CBH7,small_airport,Benalto/Hillmans Farm Airport,, 52.228,-114.256202,unkown,2,3,5,2
CBL8,small_airport,Bala Airport,Bala, 45.030605,-79.617801,unkown,1,18,19,1
CBM2,small_airport,Blackstock / Martyn,, 44.093,-78.7367,unkown,44,50,94,14
CBN7,small_airport,Beaverton North,, 44.459454,-79.127269,unkown,55,92,147,13
CBQ2,small_airport,Fort Langley Airport,Fort Langley, 49.16749954223633,-122.55500030517578,unkown,60,96,156,15
CBR9,small_airport,Anchor 9 Ranch Airport,Bottrel, 51.4125,-114.580201,unkown,8,18,26,3
CBS8,small_airport,Alberni Valley Regional Airport,Port Alberni, 49.321899,-124.931,unkown,35,79,114,18
CBW6,small_airport,Belwood (Wright Field),, 43.793888889,-80.4025,unkown,1,1,2,1
CBW8,small_airport,Baldwin West Aerodrome,Baldwin, 44.2764,-79.3746,unkown,34,37,71,9
CCE6,small_airport,Camden East Airstrip,Camden East, 44.3257833333,-76.7925,unkown,31,25,56,19
CCG4,small_airport,Moncton / McEwen Airport,Moncton, 46.1539001465,-64.7686004639,unkown,0,1,1,0
CCG5,small_airport,Cayuga Airport,Cayuga, 42.9512,-79.825,unkown,0,1,1,0
CCI9,small_airport,Cortes Island (Hansen Airfield) Airport,Cortes Island, 50.020301818847656,-124.98400115966797,unkown,18,42,60,10
CCK5,small_airport,Owen Sound (Cook Field),Owen Sound, 44.6347639588,-80.74130642239999,unkown,2,11,13,2
CCM3,small_airport,Sevogle Airport,Sevogle, 47.19105529785156,-66.16061401367188,unkown,0,2,2,0
CCN4,small_airport,Conn Field,Conn, 44.0325,-80.48555555559999,unkown,15,27,42,9
CCP3,small_airport,Chute-St-Philippe Airport,Chute-St-Philippe, 46.66109848022461,-75.24500274658203,unkown,1,2,3,1
CCR9,small_airport,Creemore Airport,Creemore, 44.346504,-80.1336,unkown,60,74,134,26
CCS6,small_airport,Courtenay (Smit Field) Airport,Courtenay, 49.666938,-125.097654,unkown,20,19,39,8
CCT2,small_airport,Cookstown Airport,Cookstown, 44.23889923095703,-79.63890075683594,unkown,41,41,82,9
CD05,small_airport,Jackson Airfield,Yuma, 40.1944007874,-102.697998047,unkown,0,4,4,0
CD09,small_airport,Yoder Airstrip,Bennett, 39.819698333740234,-104.40899658203125,unkown,29,57,86,10
CD13,small_airport,Morris Airport,Deer Trail, 39.83509826660156,-103.73600006103516,unkown,6,62,68,5
CD14,small_airport,J & S Airport,Bennett, 39.82889938354492,-104.43699645996094,unkown,47,191,238,32
CD15,small_airport,Schantz Airstrip,Simla, 39.2963981628418,-104.125,unkown,32,45,77,10
CD17,small_airport,Bijou Basin Airport,Byers, 39.90829849243164,-104.1259994506836,unkown,43,40,83,15
CD20,small_airport,Sprague Airport,Loveland, 40.474998474121094,-105.22000122070312,unkown,37,40,77,14
CD23,small_airport,Aero Bear Field,Calhan, 39.198299407958984,-104.3290023803711,unkown,35,69,104,10
CD28,small_airport,Tall Timber Airport,Indian Hills, 39.64390182495117,-105.26799774169922,unkown,109,67,176,18
CD32,small_airport,Castle Lakes Airport,Lake City, 37.90919876098633,-107.3499984741211,unkown,0,1,1,0
CD39,small_airport,Pond's Field,Berthoud, 40.26499938964844,-105.13700103759766,unkown,14,8,22,7
CD45,small_airport,Flyin' B Ranch Airport,Elizabeth, 39.323299407958984,-104.572998046875,unkown,17,4,21,4
CDA4,small_airport,Pokemouche Airport,Pokemouche, 47.716400146484375,-64.88249969482422,unkown,2,2,4,2
CDD3,small_airport,Ste-AgnÃ¨s-de-Dundee Airport,Ste-AgnÃ¨s-de-Dundee, 45.04750061035156,-74.34329986572266,unkown,0,6,6,0
CDF2,small_airport,Teeswater (Dent Field),, 43.99444580078125,-81.29360961914062,unkown,2,1,3,2
CDF3,small_airport,Englehart (Dave's Field),Englehart, 47.809722223,-79.8111111111,unkown,1,8,9,1
CDF5,small_airport,Elora Airport,Elora, 43.632401,-80.3565,unkown,6,4,10,6
CDG3,small_airport,Dungannon,, 43.836389,-81.606667,unkown,1,3,4,1
CDH1,small_airport,Deerhurst Resort Airport,Huntsville, 45.354198455799995,-79.1513977051,unkown,0,1,1,0
CDH6,small_airport,Delhi Airport,Delhi, 42.8846,-80.4062,unkown,19,18,37,11
CDJ5,small_airport,Strathmore (D.J. Murray) Airport,Strathmore, 51.131900787353516,-113.55999755859375,unkown,9,9,18,2
CDO2,small_airport,Ostergard's Airport,Drumheller, 51.29439926147461,-112.61399841308594,unkown,1,2,3,1
CDT5,small_airport,Bouctouche Airport,Buctouche, 46.509399,-64.693901,unkown,0,3,3,0
CDT7,small_airport,Dutton Airport,Dutton, 42.6592,-81.512602,unkown,18,28,46,7
CDW2,small_airport,Baddeck (Crown Jewel) Airport,Baddeck, 46.165000915527344,-60.78390121459961,unkown,0,4,4,0
CEA3,small_airport,Olds-Didsbury Airport,Olds-Didsbury, 51.7118988037,-114.107002258,unkown,58,53,111,20
CEB4,small_airport,Rockyford/Early Bird Air Airport,Rockyford, 51.1777,-113.2791,unkown,3,3,6,3
CEB8,small_airport,Essex / Billing Airstrip,, 42.186668395996094,-82.78221893310547,unkown,4,5,9,3
CED6,small_airport,Highwood Airport,De Winton, 50.80189895629883,-113.88899993896484,unkown,6,1,7,4
CEF2,small_airport,Belwood (Ellen Field),, 43.837235430599996,-80.3694534302,unkown,1,7,8,1
CEF4,small_airport,Airdrie Airport,Airdrie, 51.26390075683594,-113.93399810791016,unkown,114,88,202,30
CEG3,small_airport,Lacombe Airport,Lacombe, 52.48830032348633,-113.71199798583984,unkown,13,10,23,10
CEG4,small_airport,Drumheller Municipal Airport,Drumheller, 51.49639892578125,-112.7490005493164,unkown,16,19,35,6
CEH2,small_airport,Cu Nim Airport,Black Diamond, 50.7225,-114.179001,unkown,9,8,17,7
CEH3,small_airport,Ponoka Industrial Airport,Ponoka Industrial, 52.65169906616211,-113.60600280761719,unkown,6,19,25,6
CEH4,small_airport,De Winton South Calgary Airport,De Winton, 50.8218994140625,-113.8239974975586,unkown,7,14,21,3
CEJ3,small_airport,Stettler Airport,Stettler, 52.310001373291016,-112.75399780273438,unkown,1,5,6,1
CEJ4,small_airport,Claresholm Industrial Airport,Claresholm, 50.00469970703125,-113.62999725341797,unkown,1,11,12,1
CEL3,small_airport,East Linton (Kerr Field),East Linton, 44.661068,-80.944026,unkown,1,13,14,1
CEM4,small_airport,Innisfail Airport,Innisfail, 52.0786018371582,-114.0270004272461,unkown,24,22,46,9
CEN2,small_airport,Bassano Airport,Bassano, 50.79999923706055,-112.46700286865234,unkown,2,17,19,2
CEN3,small_airport,Three Hills Airport,Three Hills, 51.69670104980469,-113.20899963378906,unkown,64,72,136,16
CEN4,small_airport,High River Airport,High River, 50.53329849243164,-113.83300018310547,unkown,95,86,181,25
CEQ3,small_airport,Camrose Airport,Camrose, 53.04029846191406,-112.81600189208984,unkown,0,23,23,0
CES2,small_airport,St-Esprit Aerodrome,St-Esprit, 45.9144,-73.672395,unkown,198,201,399,4
CES5,small_airport,Centralia (Essery Field) Airport,Centralia, 43.2921,-81.465502,unkown,4,15,19,4
CEX3,small_airport,Wetaskiwin Regional Airport,Wetaskiwin, 52.965000152600005,-113.411003113,unkown,2,121,123,1
CEX9,small_airport,Brant (Dixon Farm) Airport,Brant, 50.41939926147461,-113.54100036621094,unkown,5,6,11,4
CEY3,small_airport,Fort Macleod Airport,Fort Macleod, 49.70000076293945,-113.41699981689453,unkown,1,1,2,1
CFB3,small_airport,Hespero Airport,Hespero, 52.29999923706055,-114.46399688720703,unkown,6,11,17,4
CFC6,small_airport,Rockyford Airport,Rockyford, 51.266700744628906,-113.11699676513672,unkown,3,18,21,3
CFC7,small_airport,Rimbey Airport,Rimbey, 52.68190002441406,-114.23799896240234,unkown,3,6,9,3
CFF9,small_airport,Marek Farms Airport,Marek Farms, 53.03139877319336,-112.77799987792969,unkown,0,2,2,0
CFH8,small_airport,Warburg / Zajes Airport,Warburg, 53.2177775261,-114.336605072,unkown,0,90,90,0
CFK2,small_airport,Bashaw Airport,Bashaw, 52.557498931884766,-112.96499633789062,unkown,0,3,3,0
CFK6,small_airport,Olds (Netook) Airport,Olds, 51.849998474121094,-114.06700134277344,unkown,6,17,23,2
CFL4,small_airport,Flesherton (Smithorrs Field),Flesherton, 44.265002,-80.527602,unkown,28,58,86,12
CFM8,small_airport,Fort Macleod (Alcock Farm) Airport,Fort Macleod, 49.583302,-113.300001,unkown,0,3,3,0
